length_string	hash_name	number_strings	collision_proportion
50	AP	790000	9.49367e-05
50	AP	800000	9.75e-05
50	AP	810000	0.0001
50	AP	820000	0.0001
50	AP	830000	9.87952e-05
50	AP	840000	9.88095e-05
50	AP	850000	0.000101176
50	AP	860000	0.000101163
50	AP	870000	0.000102299
50	AP	880000	0.000103409
50	AP	890000	0.000103371
50	AP	900000	0.000104444
50	AP	910000	0.000104396
50	AP	920000	0.000107609
50	AP	930000	0.000108602
50	AP	940000	0.000109574
50	AP	950000	0.000111579
50	AP	960000	0.000111458
50	AP	970000	0.000116495
50	AP	980000	0.000118367
50	AP	990000	0.000120202
50	AP	1000000	0.00012
100	RS	10000	0
100	RS	20000	0
100	RS	30000	0
100	RS	40000	0
100	RS	50000	0
100	RS	60000	1.66667e-05
100	RS	70000	1.42857e-05
100	RS	80000	1.25e-05
100	RS	90000	2.22222e-05
100	RS	100000	2e-05
100	RS	110000	2.72727e-05
100	RS	120000	2.5e-05
100	RS	130000	2.30769e-05
100	RS	140000	2.14286e-05
100	RS	150000	2e-05
100	RS	160000	1.875e-05
100	RS	170000	2.35294e-05
100	RS	180000	2.77778e-05
100	RS	190000	2.63158e-05
100	RS	200000	2.5e-05
100	RS	210000	3.33333e-05
100	RS	220000	3.18182e-05
100	RS	230000	3.91304e-05
100	RS	240000	3.75e-05
100	RS	250000	3.6e-05
100	RS	260000	3.46154e-05
100	RS	270000	3.33333e-05
100	RS	280000	3.21429e-05
100	RS	290000	3.10345e-05
100	RS	300000	3e-05
100	RS	310000	2.90323e-05
100	RS	320000	2.8125e-05
100	RS	330000	3.33333e-05
100	RS	340000	3.52941e-05
100	RS	350000	3.71429e-05
100	RS	360000	3.61111e-05
100	RS	370000	3.51351e-05
100	RS	380000	3.42105e-05
100	RS	390000	3.58974e-05
100	RS	400000	3.75e-05
100	RS	410000	3.90244e-05
100	RS	420000	3.80952e-05
100	RS	430000	3.72093e-05
100	RS	440000	3.86364e-05
100	RS	450000	3.77778e-05
100	RS	460000	3.69565e-05
100	RS	470000	3.82979e-05
100	RS	480000	3.95833e-05
100	RS	490000	3.87755e-05
100	RS	500000	3.8e-05
100	RS	510000	3.92157e-05
100	RS	520000	4.23077e-05
100	RS	530000	4.5283e-05
100	RS	540000	4.44444e-05
100	RS	550000	5.27273e-05
100	RS	560000	5.35714e-05
100	RS	570000	5.4386e-05
100	RS	580000	5.51724e-05
100	RS	590000	5.42373e-05
100	RS	600000	5.5e-05
100	RS	610000	6.06557e-05
100	RS	620000	6.29032e-05
100	RS	630000	6.50794e-05
100	RS	640000	6.40625e-05
100	RS	650000	6.30769e-05
100	RS	660000	6.51515e-05
100	RS	670000	6.56716e-05
100	RS	680000	6.76471e-05
100	RS	690000	6.81159e-05
100	RS	700000	6.85714e-05
100	RS	710000	6.90141e-05
100	RS	720000	7.22222e-05
100	RS	730000	7.12329e-05
100	RS	740000	7.2973e-05
100	RS	750000	7.2e-05
100	RS	760000	7.10526e-05
100	RS	770000	7.27273e-05
100	RS	780000	7.30769e-05
100	RS	790000	7.59494e-05
100	RS	800000	7.625e-05
100	RS	810000	7.65432e-05
100	RS	820000	7.56098e-05
100	RS	830000	7.59036e-05
100	RS	840000	7.85714e-05
100	RS	850000	8e-05
100	RS	860000	8.13953e-05
100	RS	870000	8.3908e-05
100	RS	880000	8.52273e-05
100	RS	890000	8.76404e-05
100	RS	900000	9.11111e-05
100	RS	910000	9.34066e-05
100	RS	920000	9.56522e-05
100	RS	930000	9.56989e-05
100	RS	940000	9.78723e-05
100	RS	950000	9.78947e-05
100	RS	960000	0.0001
100	RS	970000	0.000102062
100	RS	980000	0.000102041
100	RS	990000	0.00010404
100	RS	1000000	0.000105
100	JS	10000	0
100	JS	20000	0
100	JS	30000	0
100	JS	40000	0
100	JS	50000	0
100	JS	60000	1.66667e-05
100	JS	70000	1.42857e-05
100	JS	80000	1.25e-05
100	JS	90000	1.11111e-05
100	JS	100000	3e-05
100	JS	110000	2.72727e-05
100	JS	120000	2.5e-05
100	JS	130000	2.30769e-05
100	JS	140000	2.85714e-05
100	JS	150000	4e-05
100	JS	160000	3.75e-05
100	JS	170000	3.52941e-05
100	JS	180000	3.33333e-05
100	JS	190000	3.15789e-05
100	JS	200000	3e-05
100	JS	210000	2.85714e-05
100	JS	220000	2.72727e-05
100	JS	230000	3.91304e-05
100	JS	240000	4.16667e-05
100	JS	250000	4e-05
100	JS	260000	4.23077e-05
100	JS	270000	4.81481e-05
100	JS	280000	4.64286e-05
100	JS	290000	4.82759e-05
100	JS	300000	5.33333e-05
100	JS	310000	5.16129e-05
100	JS	320000	5e-05
100	JS	330000	4.84848e-05
100	JS	340000	4.70588e-05
100	JS	350000	5.14286e-05
100	JS	360000	5.27778e-05
100	JS	370000	5.40541e-05
100	JS	380000	5.26316e-05
100	JS	390000	5.38462e-05
100	JS	400000	5.25e-05
100	JS	410000	5.36585e-05
100	JS	420000	5.47619e-05
100	JS	430000	5.34884e-05
100	JS	440000	5.22727e-05
100	JS	450000	5.55556e-05
100	JS	460000	5.65217e-05
100	JS	470000	5.74468e-05
100	JS	480000	5.625e-05
100	JS	490000	5.71429e-05
100	JS	500000	6.2e-05
100	JS	510000	6.27451e-05
100	JS	520000	6.34615e-05
100	JS	530000	6.41509e-05
100	JS	540000	6.48148e-05
100	JS	550000	6.36364e-05
100	JS	560000	6.60714e-05
100	JS	570000	6.66667e-05
100	JS	580000	6.55172e-05
100	JS	590000	6.77966e-05
100	JS	600000	7e-05
100	JS	610000	6.88525e-05
100	JS	620000	6.93548e-05
100	JS	630000	7.30159e-05
100	JS	640000	7.34375e-05
100	JS	650000	7.38462e-05
100	JS	660000	7.57576e-05
100	JS	670000	7.46269e-05
100	JS	680000	7.5e-05
100	JS	690000	7.68116e-05
100	JS	700000	7.85714e-05
100	JS	710000	8.02817e-05
100	JS	720000	8.05556e-05
100	JS	730000	8.21918e-05
100	JS	740000	8.51351e-05
100	JS	750000	8.66667e-05
100	JS	760000	8.68421e-05
100	JS	770000	8.83117e-05
100	JS	780000	8.71795e-05
100	JS	790000	8.73418e-05
100	JS	800000	9.25e-05
100	JS	810000	9.25926e-05
100	JS	820000	9.7561e-05
100	JS	830000	0.000101205
100	JS	840000	0.00010119
100	JS	850000	0.000102353
100	JS	860000	0.000103488
100	JS	870000	0.000105747
100	JS	880000	0.000106818
100	JS	890000	0.000105618
100	JS	900000	0.000105556
100	JS	910000	0.000108791
100	JS	920000	0.000111957
100	JS	930000	0.000115054
100	JS	940000	0.000119149
100	JS	950000	0.000117895
100	JS	960000	0.000119792
100	JS	970000	0.000120619
100	JS	980000	0.000121429
100	JS	990000	0.000122222
100	JS	1000000	0.000121
100	PJW	10000	0
100	PJW	20000	5e-05
100	PJW	30000	6.66667e-05
100	PJW	40000	7.5e-05
100	PJW	50000	0.00012
100	PJW	60000	0.000183333
100	PJW	70000	0.0002
100	PJW	80000	0.0001875
100	PJW	90000	0.000177778
100	PJW	100000	0.00018
100	PJW	110000	0.000218182
100	PJW	120000	0.000225
100	PJW	130000	0.000238462
100	PJW	140000	0.000271429
100	PJW	150000	0.000286667
100	PJW	160000	0.00031875
100	PJW	170000	0.000329412
100	PJW	180000	0.000361111
100	PJW	190000	0.000378947
100	PJW	200000	0.00038
100	PJW	210000	0.000409524
100	PJW	220000	0.000431818
100	PJW	230000	0.000469565
100	PJW	240000	0.000479167
100	PJW	250000	0.000504
100	PJW	260000	0.000530769
100	PJW	270000	0.000559259
100	PJW	280000	0.000585714
100	PJW	290000	0.000586207
100	PJW	300000	0.0006
100	PJW	310000	0.000625806
100	PJW	320000	0.000653125
100	PJW	330000	0.000684848
100	PJW	340000	0.000708824
100	PJW	350000	0.00072
100	PJW	360000	0.000738889
100	PJW	370000	0.00077027
100	PJW	380000	0.000810526
100	PJW	390000	0.000833333
100	PJW	400000	0.0008625
100	PJW	410000	0.000880488
100	PJW	420000	0.000895238
100	PJW	430000	0.000906977
100	PJW	440000	0.000922727
100	PJW	450000	0.000951111
100	PJW	460000	0.000963043
100	PJW	470000	0.000985106
100	PJW	480000	0.000995833
100	PJW	490000	0.00100204
100	PJW	500000	0.001014
100	PJW	510000	0.00104118
100	PJW	520000	0.00106731
100	PJW	530000	0.00109434
100	PJW	540000	0.00112037
100	PJW	550000	0.00113455
100	PJW	560000	0.00115536
100	PJW	570000	0.00117018
100	PJW	580000	0.00116724
100	PJW	590000	0.00117119
100	PJW	600000	0.00118833
100	PJW	610000	0.00121967
100	PJW	620000	0.00123871
100	PJW	630000	0.00124762
100	PJW	640000	0.00126719
100	PJW	650000	0.00129077
100	PJW	660000	0.00130909
100	PJW	670000	0.00132687
100	PJW	680000	0.00135588
100	PJW	690000	0.00137246
100	PJW	700000	0.00139429
100	PJW	710000	0.00141408
100	PJW	720000	0.0014375
100	PJW	730000	0.00146027
100	PJW	740000	0.00148919
100	PJW	750000	0.00151333
100	PJW	760000	0.00153158
100	PJW	770000	0.00155714
100	PJW	780000	0.00156538
100	PJW	790000	0.00158608
100	PJW	800000	0.0016025
100	PJW	810000	0.00162593
100	PJW	820000	0.0016378
100	PJW	830000	0.00165904
100	PJW	840000	0.00167976
100	PJW	850000	0.00169294
100	PJW	860000	0.00171744
100	PJW	870000	0.00174368
100	PJW	880000	0.00177614
100	PJW	890000	0.0018
100	PJW	900000	0.00182333
100	PJW	910000	0.00184286
100	PJW	920000	0.00185
100	PJW	930000	0.00187419
100	PJW	940000	0.00188404
100	PJW	950000	0.00190632
100	PJW	960000	0.00192604
100	PJW	970000	0.00194948
100	PJW	980000	0.00196327
100	PJW	990000	0.0019798
100	PJW	1000000	0.002005
100	ELF	10000	0
100	ELF	20000	5e-05
100	ELF	30000	3.33333e-05
100	ELF	40000	2.5e-05
100	ELF	50000	6e-05
100	ELF	60000	5e-05
100	ELF	70000	4.28571e-05
100	ELF	80000	0.0001375
100	ELF	90000	0.000144444
100	ELF	100000	0.00017
100	ELF	110000	0.000172727
100	ELF	120000	0.0002
100	ELF	130000	0.000223077
100	ELF	140000	0.000257143
100	ELF	150000	0.00028
100	ELF	160000	0.0003
100	ELF	170000	0.000323529
100	ELF	180000	0.000322222
100	ELF	190000	0.000357895
100	ELF	200000	0.00037
100	ELF	210000	0.000414286
100	ELF	220000	0.00045
100	ELF	230000	0.000456522
100	ELF	240000	0.000495833
100	ELF	250000	0.000512
100	ELF	260000	0.000507692
100	ELF	270000	0.000540741
100	ELF	280000	0.000575
100	ELF	290000	0.000603448
100	ELF	300000	0.000623333
100	ELF	310000	0.000670968
100	ELF	320000	0.0006875
100	ELF	330000	0.00070303
100	ELF	340000	0.000720588
100	ELF	350000	0.000751429
100	ELF	360000	0.000752778
100	ELF	370000	0.000767568
100	ELF	380000	0.000807895
100	ELF	390000	0.000823077
100	ELF	400000	0.0008425
100	ELF	410000	0.000885366
100	ELF	420000	0.000907143
100	ELF	430000	0.000927907
100	ELF	440000	0.000947727
100	ELF	450000	0.000982222
100	ELF	460000	0.001
100	ELF	470000	0.001
100	ELF	480000	0.0010375
100	ELF	490000	0.0010551
100	ELF	500000	0.001076
100	ELF	510000	0.00109412
100	ELF	520000	0.00110192
100	ELF	530000	0.0011283
100	ELF	540000	0.00116111
100	ELF	550000	0.00118909
100	ELF	560000	0.0012
100	ELF	570000	0.00121754
100	ELF	580000	0.00125172
100	ELF	590000	0.00126271
100	ELF	600000	0.00128167
100	ELF	610000	0.00129836
100	ELF	620000	0.00133387
100	ELF	630000	0.00135238
100	ELF	640000	0.001375
100	ELF	650000	0.00140923
100	ELF	660000	0.0014303
100	ELF	670000	0.00145075
100	ELF	680000	0.00147794
100	ELF	690000	0.00149275
100	ELF	700000	0.00150857
100	ELF	710000	0.00152254
100	ELF	720000	0.00154167
100	ELF	730000	0.00156986
100	ELF	740000	0.00158919
100	ELF	750000	0.00160133
100	ELF	760000	0.00161842
100	ELF	770000	0.00164416
100	ELF	780000	0.00166538
100	ELF	790000	0.00167089
100	ELF	800000	0.00169125
100	ELF	810000	0.0017037
100	ELF	820000	0.00171951
100	ELF	830000	0.00174217
100	ELF	840000	0.00176429
100	ELF	850000	0.00178706
100	ELF	860000	0.00181163
100	ELF	870000	0.00183448
100	ELF	880000	0.00184545
100	ELF	890000	0.00186404
100	ELF	900000	0.00188444
100	ELF	910000	0.0018967
100	ELF	920000	0.00192065
100	ELF	930000	0.00193226
100	ELF	940000	0.00195213
100	ELF	950000	0.00196842
100	ELF	960000	0.00199271
100	ELF	970000	0.00201237
100	ELF	980000	0.00203061
100	ELF	990000	0.00205354
100	ELF	1000000	0.002066
100	BKDR	10000	0
100	BKDR	20000	0
100	BKDR	30000	0
100	BKDR	40000	0
100	BKDR	50000	0
100	BKDR	60000	0
100	BKDR	70000	0
100	BKDR	80000	0
100	BKDR	90000	0
100	BKDR	100000	0
100	BKDR	110000	9.09091e-06
100	BKDR	120000	8.33333e-06
100	BKDR	130000	7.69231e-06
100	BKDR	140000	7.14286e-06
100	BKDR	150000	1.33333e-05
100	BKDR	160000	1.25e-05
100	BKDR	170000	1.17647e-05
100	BKDR	180000	1.11111e-05
100	BKDR	190000	1.57895e-05
100	BKDR	200000	1.5e-05
100	BKDR	210000	1.42857e-05
100	BKDR	220000	1.81818e-05
100	BKDR	230000	2.6087e-05
100	BKDR	240000	2.5e-05
100	BKDR	250000	2.4e-05
100	BKDR	260000	2.69231e-05
100	BKDR	270000	2.59259e-05
100	BKDR	280000	2.5e-05
100	BKDR	290000	2.41379e-05
100	BKDR	300000	2.33333e-05
100	BKDR	310000	2.58065e-05
100	BKDR	320000	2.8125e-05
100	BKDR	330000	2.72727e-05
100	BKDR	340000	2.64706e-05
100	BKDR	350000	2.85714e-05
100	BKDR	360000	3.05556e-05
100	BKDR	370000	2.97297e-05
100	BKDR	380000	3.15789e-05
100	BKDR	390000	3.07692e-05
100	BKDR	400000	3.25e-05
100	BKDR	410000	3.17073e-05
100	BKDR	420000	3.57143e-05
100	BKDR	430000	3.72093e-05
100	BKDR	440000	3.86364e-05
100	BKDR	450000	3.77778e-05
100	BKDR	460000	3.69565e-05
100	BKDR	470000	3.82979e-05
100	BKDR	480000	3.75e-05
100	BKDR	490000	3.87755e-05
100	BKDR	500000	4.6e-05
100	BKDR	510000	4.70588e-05
100	BKDR	520000	4.80769e-05
100	BKDR	530000	5.09434e-05
100	BKDR	540000	5e-05
100	BKDR	550000	4.90909e-05
100	BKDR	560000	4.82143e-05
100	BKDR	570000	4.91228e-05
100	BKDR	580000	5.51724e-05
100	BKDR	590000	5.76271e-05
100	BKDR	600000	5.66667e-05
100	BKDR	610000	5.57377e-05
100	BKDR	620000	5.48387e-05
100	BKDR	630000	5.39683e-05
100	BKDR	640000	5.46875e-05
100	BKDR	650000	5.84615e-05
100	BKDR	660000	5.90909e-05
100	BKDR	670000	5.8209e-05
100	BKDR	680000	5.88235e-05
100	BKDR	690000	5.94203e-05
100	BKDR	700000	5.85714e-05
100	BKDR	710000	5.91549e-05
100	BKDR	720000	6.25e-05
100	BKDR	730000	6.57534e-05
100	BKDR	740000	6.75676e-05
100	BKDR	750000	6.66667e-05
100	BKDR	760000	6.97368e-05
100	BKDR	770000	7.14286e-05
100	BKDR	780000	7.30769e-05
100	BKDR	790000	7.59494e-05
100	BKDR	800000	7.5e-05
100	BKDR	810000	7.40741e-05
100	BKDR	820000	7.56098e-05
100	BKDR	830000	7.71084e-05
100	BKDR	840000	7.97619e-05
100	BKDR	850000	7.88235e-05
100	BKDR	860000	7.7907e-05
100	BKDR	870000	7.93103e-05
100	BKDR	880000	8.06818e-05
100	BKDR	890000	7.97753e-05
100	BKDR	900000	8e-05
100	BKDR	910000	8.46154e-05
100	BKDR	920000	8.69565e-05
100	BKDR	930000	8.92473e-05
100	BKDR	940000	9.04255e-05
100	BKDR	950000	9.15789e-05
100	BKDR	960000	9.0625e-05
100	BKDR	970000	9.27835e-05
100	BKDR	980000	9.28571e-05
100	BKDR	990000	9.59596e-05
100	BKDR	1000000	9.7e-05
100	SDBM	10000	0
100	SDBM	20000	0
100	SDBM	30000	0
100	SDBM	40000	0
100	SDBM	50000	0
100	SDBM	60000	0
100	SDBM	70000	0
100	SDBM	80000	0
100	SDBM	90000	0
100	SDBM	100000	0
100	SDBM	110000	0
100	SDBM	120000	8.33333e-06
100	SDBM	130000	7.69231e-06
100	SDBM	140000	7.14286e-06
100	SDBM	150000	1.33333e-05
100	SDBM	160000	1.25e-05
100	SDBM	170000	1.17647e-05
100	SDBM	180000	1.11111e-05
100	SDBM	190000	1.05263e-05
100	SDBM	200000	1e-05
100	SDBM	210000	9.52381e-06
100	SDBM	220000	9.09091e-06
100	SDBM	230000	8.69565e-06
100	SDBM	240000	1.25e-05
100	SDBM	250000	1.2e-05
100	SDBM	260000	1.15385e-05
100	SDBM	270000	1.11111e-05
100	SDBM	280000	1.07143e-05
100	SDBM	290000	1.37931e-05
100	SDBM	300000	1.66667e-05
100	SDBM	310000	1.6129e-05
100	SDBM	320000	1.5625e-05
100	SDBM	330000	1.51515e-05
100	SDBM	340000	1.47059e-05
100	SDBM	350000	2e-05
100	SDBM	360000	1.94444e-05
100	SDBM	370000	2.43243e-05
100	SDBM	380000	2.63158e-05
100	SDBM	390000	2.5641e-05
100	SDBM	400000	2.75e-05
100	SDBM	410000	2.68293e-05
100	SDBM	420000	2.85714e-05
100	SDBM	430000	2.7907e-05
100	SDBM	440000	2.95455e-05
100	SDBM	450000	3.11111e-05
100	SDBM	460000	3.47826e-05
100	SDBM	470000	4.04255e-05
100	SDBM	480000	4.375e-05
100	SDBM	490000	4.28571e-05
100	SDBM	500000	4.6e-05
100	SDBM	510000	4.70588e-05
100	SDBM	520000	4.61538e-05
100	SDBM	530000	4.90566e-05
100	SDBM	540000	5.18519e-05
100	SDBM	550000	5.27273e-05
100	SDBM	560000	5.35714e-05
100	SDBM	570000	5.4386e-05
100	SDBM	580000	5.34483e-05
100	SDBM	590000	5.42373e-05
100	SDBM	600000	5.5e-05
100	SDBM	610000	5.40984e-05
100	SDBM	620000	5.80645e-05
100	SDBM	630000	6.19048e-05
100	SDBM	640000	6.40625e-05
100	SDBM	650000	6.30769e-05
100	SDBM	660000	6.51515e-05
100	SDBM	670000	6.41791e-05
100	SDBM	680000	6.61765e-05
100	SDBM	690000	6.95652e-05
100	SDBM	700000	7.14286e-05
100	SDBM	710000	7.88732e-05
100	SDBM	720000	7.91667e-05
100	SDBM	730000	8.08219e-05
100	SDBM	740000	8.10811e-05
100	SDBM	750000	8.13333e-05
100	SDBM	760000	8.28947e-05
100	SDBM	770000	8.31169e-05
100	SDBM	780000	8.58974e-05
100	SDBM	790000	8.48101e-05
100	SDBM	800000	8.625e-05
100	SDBM	810000	8.76543e-05
100	SDBM	820000	9.02439e-05
100	SDBM	830000	9.15663e-05
100	SDBM	840000	9.16667e-05
100	SDBM	850000	9.17647e-05
100	SDBM	860000	9.4186e-05
100	SDBM	870000	9.54023e-05
100	SDBM	880000	9.65909e-05
100	SDBM	890000	9.88764e-05
100	SDBM	900000	0.0001
100	SDBM	910000	0.000101099
100	SDBM	920000	0.000102174
100	SDBM	930000	0.000104301
100	SDBM	940000	0.000107447
100	SDBM	950000	0.000108421
100	SDBM	960000	0.000110417
100	SDBM	970000	0.000109278
100	SDBM	980000	0.000110204
100	SDBM	990000	0.000112121
100	SDBM	1000000	0.000113
100	DJB	10000	0
100	DJB	20000	0
100	DJB	30000	0
100	DJB	40000	0
100	DJB	50000	0
100	DJB	60000	1.66667e-05
100	DJB	70000	2.85714e-05
100	DJB	80000	2.5e-05
100	DJB	90000	2.22222e-05
100	DJB	100000	3e-05
100	DJB	110000	2.72727e-05
100	DJB	120000	2.5e-05
100	DJB	130000	2.30769e-05
100	DJB	140000	2.14286e-05
100	DJB	150000	2.66667e-05
100	DJB	160000	2.5e-05
100	DJB	170000	3.52941e-05
100	DJB	180000	3.33333e-05
100	DJB	190000	3.15789e-05
100	DJB	200000	3e-05
100	DJB	210000	3.80952e-05
100	DJB	220000	3.63636e-05
100	DJB	230000	3.47826e-05
100	DJB	240000	3.75e-05
100	DJB	250000	3.6e-05
100	DJB	260000	3.46154e-05
100	DJB	270000	3.7037e-05
100	DJB	280000	3.57143e-05
100	DJB	290000	3.7931e-05
100	DJB	300000	4.66667e-05
100	DJB	310000	5.16129e-05
100	DJB	320000	5e-05
100	DJB	330000	5.45455e-05
100	DJB	340000	5.29412e-05
100	DJB	350000	5.14286e-05
100	DJB	360000	5e-05
100	DJB	370000	5.13514e-05
100	DJB	380000	5e-05
100	DJB	390000	4.87179e-05
100	DJB	400000	5e-05
100	DJB	410000	5.36585e-05
100	DJB	420000	5.47619e-05
100	DJB	430000	5.5814e-05
100	DJB	440000	5.68182e-05
100	DJB	450000	5.55556e-05
100	DJB	460000	6.08696e-05
100	DJB	470000	5.95745e-05
100	DJB	480000	6.25e-05
100	DJB	490000	6.12245e-05
100	DJB	500000	6.4e-05
100	DJB	510000	6.27451e-05
100	DJB	520000	6.34615e-05
100	DJB	530000	6.79245e-05
100	DJB	540000	7.03704e-05
100	DJB	550000	7.27273e-05
100	DJB	560000	7.14286e-05
100	DJB	570000	7.01754e-05
100	DJB	580000	7.06897e-05
100	DJB	590000	7.28814e-05
100	DJB	600000	7.5e-05
100	DJB	610000	7.54098e-05
100	DJB	620000	7.58065e-05
100	DJB	630000	7.77778e-05
100	DJB	640000	7.8125e-05
100	DJB	650000	8e-05
100	DJB	660000	8.48485e-05
100	DJB	670000	8.35821e-05
100	DJB	680000	8.38235e-05
100	DJB	690000	8.55072e-05
100	DJB	700000	8.71429e-05
100	DJB	710000	9.01408e-05
100	DJB	720000	9.30556e-05
100	DJB	730000	9.17808e-05
100	DJB	740000	9.05405e-05
100	DJB	750000	9.2e-05
100	DJB	760000	9.21053e-05
100	DJB	770000	9.61039e-05
100	DJB	780000	9.61538e-05
100	DJB	790000	0.000105063
100	DJB	800000	0.00010875
100	DJB	810000	0.000108642
100	DJB	820000	0.000110976
100	DJB	830000	0.000109639
100	DJB	840000	0.000110714
100	DJB	850000	0.000112941
100	DJB	860000	0.000113953
100	DJB	870000	0.000116092
100	DJB	880000	0.000117045
100	DJB	890000	0.00011573
100	DJB	900000	0.000114444
100	DJB	910000	0.000114286
100	DJB	920000	0.00011413
100	DJB	930000	0.000112903
100	DJB	940000	0.000112766
100	DJB	950000	0.000111579
100	DJB	960000	0.0001125
100	DJB	970000	0.000113402
100	DJB	980000	0.000113265
100	DJB	990000	0.000117172
100	DJB	1000000	0.000118
100	DEK	10000	0
100	DEK	20000	0
100	DEK	30000	3.33333e-05
100	DEK	40000	2.5e-05
100	DEK	50000	2e-05
100	DEK	60000	3.33333e-05
100	DEK	70000	2.85714e-05
100	DEK	80000	2.5e-05
100	DEK	90000	2.22222e-05
100	DEK	100000	2e-05
100	DEK	110000	2.72727e-05
100	DEK	120000	2.5e-05
100	DEK	130000	2.30769e-05
100	DEK	140000	2.14286e-05
100	DEK	150000	2e-05
100	DEK	160000	1.875e-05
100	DEK	170000	1.76471e-05
100	DEK	180000	1.66667e-05
100	DEK	190000	1.57895e-05
100	DEK	200000	1.5e-05
100	DEK	210000	1.90476e-05
100	DEK	220000	2.27273e-05
100	DEK	230000	2.17391e-05
100	DEK	240000	2.5e-05
100	DEK	250000	2.8e-05
100	DEK	260000	2.69231e-05
100	DEK	270000	2.59259e-05
100	DEK	280000	2.5e-05
100	DEK	290000	2.41379e-05
100	DEK	300000	2.66667e-05
100	DEK	310000	2.58065e-05
100	DEK	320000	3.125e-05
100	DEK	330000	3.33333e-05
100	DEK	340000	3.23529e-05
100	DEK	350000	3.42857e-05
100	DEK	360000	3.88889e-05
100	DEK	370000	4.05405e-05
100	DEK	380000	4.21053e-05
100	DEK	390000	4.10256e-05
100	DEK	400000	4.25e-05
100	DEK	410000	4.63415e-05
100	DEK	420000	5e-05
100	DEK	430000	5.34884e-05
100	DEK	440000	5.45455e-05
100	DEK	450000	5.55556e-05
100	DEK	460000	5.43478e-05
100	DEK	470000	5.31915e-05
100	DEK	480000	5.41667e-05
100	DEK	490000	5.5102e-05
100	DEK	500000	5.4e-05
100	DEK	510000	5.68627e-05
100	DEK	520000	5.57692e-05
100	DEK	530000	5.4717e-05
100	DEK	540000	5.74074e-05
100	DEK	550000	6.36364e-05
100	DEK	560000	6.42857e-05
100	DEK	570000	6.66667e-05
100	DEK	580000	6.55172e-05
100	DEK	590000	6.77966e-05
100	DEK	600000	7e-05
100	DEK	610000	6.88525e-05
100	DEK	620000	6.93548e-05
100	DEK	630000	7.30159e-05
100	DEK	640000	7.1875e-05
100	DEK	650000	7.23077e-05
100	DEK	660000	7.57576e-05
100	DEK	670000	7.76119e-05
100	DEK	680000	7.79412e-05
100	DEK	690000	7.97101e-05
100	DEK	700000	8.71429e-05
100	DEK	710000	9.15493e-05
100	DEK	720000	9.30556e-05
100	DEK	730000	9.45205e-05
100	DEK	740000	9.45946e-05
100	DEK	750000	9.73333e-05
100	DEK	760000	9.73684e-05
100	DEK	770000	9.87013e-05
100	DEK	780000	0.0001
100	DEK	790000	0.0001
100	DEK	800000	0.00010125
100	DEK	810000	0.000102469
100	DEK	820000	0.00010122
100	DEK	830000	0.000101205
100	DEK	840000	0.000102381
100	DEK	850000	0.000102353
100	DEK	860000	0.000102326
100	DEK	870000	0.000103448
100	DEK	880000	0.000104545
100	DEK	890000	0.000103371
100	DEK	900000	0.000107778
100	DEK	910000	0.000112088
100	DEK	920000	0.000113043
100	DEK	930000	0.000112903
100	DEK	940000	0.000112766
100	DEK	950000	0.000117895
100	DEK	960000	0.000119792
100	DEK	970000	0.00012268
100	DEK	980000	0.000122449
100	DEK	990000	0.000127273
100	DEK	1000000	0.000127
100	AP	10000	0
100	AP	20000	0
100	AP	30000	0
100	AP	40000	0
100	AP	50000	0
100	AP	60000	1.66667e-05
100	AP	70000	1.42857e-05
100	AP	80000	1.25e-05
100	AP	90000	1.11111e-05
100	AP	100000	1e-05
100	AP	110000	9.09091e-06
100	AP	120000	8.33333e-06
100	AP	130000	7.69231e-06
100	AP	140000	2.85714e-05
100	AP	150000	2.66667e-05
100	AP	160000	2.5e-05
100	AP	170000	2.35294e-05
100	AP	180000	2.77778e-05
100	AP	190000	3.15789e-05
100	AP	200000	3e-05
100	AP	210000	3.80952e-05
100	AP	220000	3.63636e-05
100	AP	230000	3.47826e-05
100	AP	240000	3.33333e-05
100	AP	250000	3.2e-05
100	AP	260000	3.07692e-05
100	AP	270000	3.33333e-05
100	AP	280000	3.21429e-05
100	AP	290000	3.44828e-05
100	AP	300000	3.33333e-05
100	AP	310000	3.22581e-05
100	AP	320000	3.125e-05
100	AP	330000	3.33333e-05
100	AP	340000	3.23529e-05
100	AP	350000	3.14286e-05
100	AP	360000	4.16667e-05
100	AP	370000	4.32432e-05
100	AP	380000	4.47368e-05
100	AP	390000	4.61538e-05
100	AP	400000	4.5e-05
100	AP	410000	4.39024e-05
100	AP	420000	5.2381e-05
100	AP	430000	5.11628e-05
100	AP	440000	5.45455e-05
100	AP	450000	6e-05
100	AP	460000	6.52174e-05
100	AP	470000	6.38298e-05
100	AP	480000	6.25e-05
100	AP	490000	6.12245e-05
100	AP	500000	6e-05
100	AP	510000	6.07843e-05
100	AP	520000	6.53846e-05
100	AP	530000	6.60377e-05
100	AP	540000	6.66667e-05
100	AP	550000	6.54545e-05
100	AP	560000	6.78571e-05
100	AP	570000	7.01754e-05
100	AP	580000	7.24138e-05
100	AP	590000	7.28814e-05
100	AP	600000	7.33333e-05
100	AP	610000	7.21311e-05
100	AP	620000	7.25806e-05
100	AP	630000	7.46032e-05
100	AP	640000	7.5e-05
100	AP	650000	7.38462e-05
100	AP	660000	7.27273e-05
